,date,smp_max,smp_min,smp_mean,temp,max_temp,min_temp,ws,prec,humid,angry,body_temp,tour,supply,pc1,pc2,period,kpi,population
438,2019-04-15,181.48,135.35,148.11,13.2,20.1,8.3,2.9,0.0,0.457,56.2,12.6,42577,74.73,6.2112155851857604,-0.48594327598038994,cs,105.77933333333334,668965.0
439,2019-04-16,157.53,136.49,144.93,15.8,25.0,7.4,2.0,0.0,0.581,59.7,15.6,39366,69.44,0.9397562159713903,-0.9466071575216443,cs,105.795,668988.0
440,2019-04-17,162.6,136.49,147.63,15.4,19.3,10.6,2.1,0.0,0.768,59.4,15.3,41260,73.39,1.4952234168071366,-0.8427054829419952,cs,105.81066666666666,669011.0
441,2019-04-18,181.74,136.34,145.67,15.4,20.9,7.7,2.6,0.0,0.809,59.4,15.3,43847,70.74,1.4952234168071366,-0.8427054829419952,cs,105.82633333333334,669033.0
442,2019-04-19,181.48,135.42,147.53,16.3,21.3,12.3,2.6,0.0,0.823,60.9,16.2,44322,67.73,-0.4676654606611576,-0.7138224080416677,cs,105.842,669056.0
443,2019-04-20,155.26,124.68,144.4,16.4,20.1,13.0,2.6,0.0,0.8059999999999999,61.1,16.3,47414,69.22,-0.7099210352923423,-0.6780857630615136,cs,105.85766666666667,669079.0
444,2019-04-21,163.95,126.77,147.07,17.6,22.8,10.8,1.6,0.0,0.7390000000000001,62.6,17.6,41395,64.02,-3.0159569888978854,-0.901882508430983,cs,105.87333333333333,669101.0
445,2019-04-22,164.52,136.96,148.23,19.1,22.7,16.0,2.4,0.0,0.73,65.0,19.1,42915,65.73,-6.214968019940926,-0.7513262935707888,cs,105.889,669124.0
446,2019-04-23,160.84,125.42,147.19,18.1,21.6,16.0,3.8,1.0,0.8759999999999999,64.0,17.9,40033,67.18,-4.414710706333462,-0.31741105289917576,cs,105.90466666666667,669147.0
447,2019-04-24,164.66,126.48,146.58,17.6,24.1,14.4,2.8,0.0,0.925,63.4,17.5,43933,66.42,-3.5445174994624193,-0.3134949332733617,cs,105.92033333333333,669169.0
448,2019-04-25,164.3,139.15,147.04,16.1,20.1,13.1,2.1,0.0,0.937,60.8,16.0,44243,66.63,-0.20056560561114314,-0.5925489680809247,cs,105.936,669192.0
449,2019-04-26,156.61,136.8,145.24,12.8,17.6,10.3,4.5,0.0,0.78,55.4,11.5,47034,73.65,7.538658468389307,-0.10811578832393,cs,105.95166666666667,669215.0
450,2019-04-27,225.06,136.46,149.72,13.4,17.1,10.2,3.3,0.0,0.688,56.3,12.8,49357,70.14,5.94411573013575,-0.6072167159411387,cs,105.96733333333333,669237.0
451,2019-04-28,164.56,127.99,146.72,14.9,17.6,9.6,2.8,0.0,0.653,58.6,14.6,44370,66.8,2.663966308491619,-0.7440982971590844,cs,105.983,669260.0
452,2019-04-29,165.41,135.97,146.38,16.0,20.6,13.8,2.7,0.7,0.9520000000000001,60.8,15.8,44669,70.28,-0.05204795311979268,-0.4253914977455573,cs,105.99866666666667,669283.0
453,2019-04-30,160.79,136.63,147.02,15.5,19.2,12.7,2.5,0.0,0.9420000000000001,59.9,15.4,44466,68.97,1.035556547963602,-0.6142221080407912,cs,106.01433333333334,669305.0
454,2019-05-01,146.05,133.43,139.95,15.4,23.8,11.6,3.5,0.0,0.7759999999999999,59.2,14.8,45894,68.46,1.8961789829573765,-0.5992218260485923,cs,106.03,669328.0
455,2019-05-02,179.02,136.56,147.09,17.4,23.8,11.7,3.5,0.0,0.47,61.4,17.1,43906,69.78,-1.7980735663973735,-1.2641581920762983,cs,106.0225806451613,669342.0
456,2019-05-03,180.46,134.72,145.75,18.9,24.7,13.5,2.5,0.0,0.486,63.5,18.8,46976,69.67,-4.882079184564867,-1.4551412978734606,cs,106.01516129032258,669357.0
457,2019-05-04,182.81,133.33,143.88,18.6,24.2,11.7,1.7,0.0,0.525,63.3,18.6,51311,66.6,-4.496397126956188,-1.3797518882873407,cs,106.00774193548388,669371.0
458,2019-05-05,150.07,133.1,139.69,18.8,23.1,12.4,2.1,0.0,0.556,63.9,18.8,37964,66.23,-5.125849139026787,-1.1797807783796672,cs,106.00032258064516,669385.0
459,2019-05-06,183.65,136.86,143.51,16.2,21.9,12.2,3.7,0.0,0.5660000000000001,60.2,15.6,38401,68.31,0.3929569743326177,-0.6988221260494681,cs,105.99290322580646,669399.0
460,2019-05-07,143.93,133.43,138.94,15.2,19.8,11.2,2.9,0.0,0.524,58.9,14.9,38471,70.67,2.154610878810424,-0.8296350921396782,cs,105.98548387096774,669414.0
461,2019-05-08,184.71,133.43,142.56,15.8,21.3,8.5,1.9,0.0,0.48700000000000004,59.7,15.8,40905,66.53,0.8373503346345861,-1.0953997482579518,cs,105.97806451612904,669428.0
462,2019-05-09,183.37,133.43,142.51,17.2,23.2,12.7,2.1,0.0,0.449,61.3,17.2,40779,69.18,-1.6845825333525626,-1.3660736382200138,cs,105.97064516129032,669442.0
463,2019-05-10,176.16,133.43,145.78,17.5,22.7,10.8,2.0,0.0,0.507,61.9,17.4,41295,68.22,-2.36014631657771,-1.1844674079114001,cs,105.96322580645162,669457.0
464,2019-05-11,176.62,132.99,141.83,18.1,22.8,10.1,2.1,0.0,0.532,62.8,18.1,43005,66.55,-3.647471410820859,-1.2371905633196887,cs,105.9558064516129,669471.0
465,2019-05-12,151.15,130.2,139.58,18.5,24.0,12.6,1.9,0.0,0.643,63.7,18.5,38744,64.82,-4.688964140749712,-1.0299950734253882,cs,105.9483870967742,669485.0
466,2019-05-13,147.45,132.47,141.0,19.4,23.6,15.9,1.9,0.0,0.831,66.0,19.4,44466,65.82,-7.23161646945094,-0.3871207187355932,cs,105.94096774193548,669499.0
467,2019-05-14,182.57,133.13,142.65,20.2,23.1,17.4,2.1,0.1,0.846,67.3,20.2,42799,66.88,-8.952249772288049,-0.2939742888154228,cs,105.93354838709678,669514.0
468,2019-05-15,226.1,133.43,163.91,21.0,26.4,16.2,1.9,0.0,0.7,67.4,21.0,48566,67.16,-9.803237898275762,-0.9718147785794449,cs,105.92612903225806,669528.0
469,2019-05-16,184.2,133.43,147.22,21.8,27.7,16.4,2.4,0.0,0.7170000000000001,68.9,21.8,44058,67.45,-11.668812063921107,-0.7501705287119066,cs,105.91870967741936,669542.0
470,2019-05-17,184.95,133.43,145.18,20.7,26.0,16.6,3.4,0.8,0.794,67.8,20.7,42353,65.81,-9.801175488423377,-0.4365356137830749,cs,105.91129032258064,669557.0
471,2019-05-18,178.17,132.62,145.17,19.9,23.0,17.5,5.0,4.1,0.955,67.6,19.8,41325,62.51,-8.826513990363155,0.25145226137542276,cs,105.90387096774194,669571.0
472,2019-05-19,183.54,132.9,147.62,20.2,26.1,16.7,4.0,0.1,0.925,67.9,20.2,40934,62.95,-9.387072360712759,0.09151917102668405,cs,105.89645161290322,669585.0
473,2019-05-20,179.09,133.43,147.84,17.3,21.2,13.8,4.2,0.0,0.74,62.4,16.9,45207,66.67,-2.3742602279471954,-0.4545116220040933,cs,105.88903225806452,669600.0
474,2019-05-21,183.25,133.43,144.42,18.7,24.9,12.7,3.2,0.0,0.47100000000000003,63.1,18.6,40550,65.77,-4.397568035302502,-1.5266145878337654,cs,105.8816129032258,669614.0
475,2019-05-22,146.41,133.43,139.72,20.1,27.1,10.8,2.7,0.0,0.542,65.3,20.1,43424,65.9,-7.405526432382762,-1.4861913133218807,cs,105.8741935483871,669628.0
476,2019-05-23,148.98,132.63,141.28,21.8,30.5,12.7,3.1,0.0,0.607,67.8,21.8,42669,66.7,-10.871637318475816,-1.456908538422429,cs,105.86677419354838,669642.0
477,2019-05-24,185.3,132.09,142.97,23.4,32.5,14.2,2.7,0.0,0.551,69.1,23.4,44001,67.01,-13.37078831589651,-2.1058515082399683,cs,105.85935483870968,669657.0
478,2019-05-25,180.17,129.27,149.16,21.8,27.0,14.2,2.8,0.0,0.682,68.5,21.8,45115,65.02,-11.378930338304635,-1.0071661686066435,cs,105.85193548387096,669671.0
479,2019-05-26,178.79,127.7,143.77,21.4,24.7,16.6,2.7,0.0,0.7829999999999999,68.9,21.4,40585,62.88,-11.279553216629314,-0.3791258288430474,cs,105.84451612903226,669685.0
480,2019-05-27,175.65,129.23,145.98,20.0,25.0,15.3,4.7,3.0,0.9229999999999999,67.5,19.9,38717,67.05,-8.851358270781986,0.09444217643452804,cs,105.83709677419354,669700.0
481,2019-05-28,178.92,131.59,149.97,18.6,23.7,15.3,3.6,0.0,0.653,63.8,18.4,41916,64.06,-4.756343402639969,-0.9097147476826142,cs,105.82967741935484,669714.0
482,2019-05-29,175.48,134.08,148.34,21.6,29.3,16.9,2.4,0.0,0.506,67.1,21.6,42573,65.99,-10.169714875001093,-1.7211285583037903,cs,105.82225806451612,669728.0
483,2019-05-30,180.1,132.29,147.88,21.1,25.8,14.8,1.6,0.0,0.602,67.1,21.1,40376,65.02,-9.683141315886353,-1.2573226834677178,cs,105.81483870967742,669742.0
484,2019-05-31,180.46,133.22,145.36,17.9,21.3,14.4,2.4,0.0,0.77,63.3,17.9,42044,63.97,-3.8151941441955457,-0.7304236635168405,cs,105.8074193548387,669757.0
485,2019-06-01,193.34,129.06,145.29,18.6,22.9,14.0,1.7,0.0,0.805,64.6,18.6,47522,63.03,-5.43851273520971,-0.5445160586294563,summer,105.8,669771.0
486,2019-06-02,159.37,131.11,141.84,20.0,23.6,16.1,1.4,0.0,0.705,66.2,20.0,44180,63.08,-7.960445603196869,-0.8151899485915092,summer,105.79166666666666,669786.0
487,2019-06-03,150.7,133.94,142.62,20.7,24.1,14.4,1.4,0.0,0.66,67.0,20.7,45733,65.43,-9.22141203719044,-0.9505268935725416,summer,105.78333333333333,669800.0
488,2019-06-04,240.07,132.54,162.13,21.7,27.7,18.4,2.0,0.0,0.835,69.9,21.7,44686,67.49,-12.296201666139329,-0.014920254007857259,summer,105.77499999999999,669815.0
489,2019-06-05,232.18,133.15,173.58,22.4,26.6,18.5,1.5,0.0,0.8340000000000001,70.7,22.4,48122,67.27,-13.557168100132907,-0.1502571989888833,summer,105.76666666666667,669829.0
490,2019-06-06,239.85,136.87,156.12,22.1,27.7,18.1,3.3,1.1,0.909,71.1,22.2,52928,67.86,-13.606308630948927,0.3106256704393308,summer,105.75833333333333,669844.0
491,2019-06-07,236.19,131.95,169.61,20.1,25.1,17.3,5.8,0.0,0.9059999999999999,67.7,20.0,37556,64.21,-9.093613845413175,0.13017882141468318,summer,105.75,669859.0
492,2019-06-08,186.16,129.73,150.12,19.3,22.4,16.7,2.1,0.0,0.925,66.4,19.3,39207,63.27,-7.424183483244467,-0.03736390387364287,summer,105.74166666666666,669873.0
493,2019-06-09,190.01,128.08,145.95,19.7,23.4,16.8,2.1,0.0,0.847,66.5,19.7,43047,62.54,-7.885912761940372,-0.34415969376881816,summer,105.73333333333333,669888.0
494,2019-06-10,193.05,131.68,154.07,19.7,24.4,16.4,2.4,0.0,0.8109999999999999,66.4,19.7,43924,63.91,-7.813442330536258,-0.40840860374249816,summer,105.725,669902.0
495,2019-06-11,192.37,133.84,144.27,19.6,22.7,16.8,1.9,0.0,0.807,66.3,19.6,41364,65.17,-7.64365718730919,-0.379896338748975,summer,105.71666666666667,669917.0
496,2019-06-12,191.21,135.75,145.67,19.3,22.4,14.5,1.9,0.0,0.8390000000000001,65.9,19.3,42527,65.25,-7.0618313262238805,-0.35860845374206046,summer,105.70833333333333,669932.0
497,2019-06-13,193.42,133.48,153.81,20.4,27.0,15.8,2.1,0.0,0.8059999999999999,67.3,20.4,45581,66.2,-9.146879195933947,-0.4794966387498492,summer,105.7,669946.0
498,2019-06-14,187.75,133.3,151.72,19.7,22.4,17.2,2.9,1.3,0.943,67.1,19.6,44813,64.98,-8.269532409696673,0.11573006144143223,summer,105.69166666666666,669961.0
499,2019-06-15,188.48,134.46,146.89,20.6,28.8,17.9,3.8,0.0,0.818,67.6,20.6,46478,63.43,-9.558919913792193,-0.47227225876323203,summer,105.68333333333334,669975.0
500,2019-06-16,188.45,130.31,145.13,20.8,25.3,17.7,3.4,0.0,0.748,67.7,20.8,42550,62.72,-9.826019768842215,-0.593545698723971,summer,105.675,669990.0
501,2019-06-17,235.98,135.17,187.17,20.5,23.9,17.1,1.7,0.0,0.851,68.0,20.5,43870,65.36,-9.751486927585718,-0.12251544390127751,summer,105.66666666666666,670005.0
502,2019-06-18,238.0,137.84,207.73,20.8,23.3,19.0,1.6,0.1,0.888,68.8,20.8,40548,65.82,-10.623194514287503,0.11319231098654561,summer,105.65833333333333,670019.0
503,2019-06-19,237.75,140.51,211.85,21.4,25.7,18.8,2.0,0.0,0.872,69.5,21.4,43711,66.68,-11.714375805054017,0.006367630999052264,summer,105.64999999999999,670034.0
504,2019-06-20,241.07,172.61,214.56,22.0,25.2,17.1,1.3,0.0,0.8220000000000001,70.2,22.0,44695,67.32,-12.805557095820529,-0.10045704898844746,summer,105.64166666666667,670048.0
505,2019-06-21,239.23,174.81,214.8,22.5,25.6,18.8,1.1,0.0,0.826,71.1,22.5,45017,67.39,-13.94436453757232,0.01397726593862886,summer,105.63333333333333,670063.0
506,2019-06-22,242.02,137.49,196.74,21.7,24.8,18.1,1.7,0.0,0.879,70.1,21.7,45824,65.42,-12.441142528947557,0.11357756593950262,summer,105.625,670078.0
507,2019-06-23,233.26,132.05,181.62,21.1,24.7,17.6,2.1,0.0,0.8220000000000001,68.8,21.1,44735,64.12,-10.915138649756349,-0.16509121391509585,summer,105.61666666666666,670092.0
508,2019-06-24,238.93,132.05,184.91,21.2,24.6,16.8,1.8,0.0,0.804,68.8,21.2,45679,66.52,-11.012453361579295,-0.25785238888230855,summer,105.60833333333333,670107.0
509,2019-06-25,235.21,137.23,170.25,23.1,28.2,17.2,2.8,0.0,0.723,70.9,23.1,41763,67.01,-14.383311945701783,-0.6710876038120177,summer,105.6,670121.0
510,2019-06-26,191.36,138.5,157.31,22.0,24.8,19.3,3.2,4.2,0.966,71.4,22.0,40040,70.62,-13.675202272669937,0.6705298706957563,summer,105.59166666666667,670136.0
511,2019-06-27,162.5,135.26,151.08,23.1,26.5,20.9,2.4,0.1,0.9520000000000001,73.2,23.1,40949,70.26,-16.05013186799648,0.8066373255827027,summer,105.58333333333333,670151.0
512,2019-06-28,191.07,136.85,154.48,23.0,25.4,19.5,1.5,0.0,0.889,72.4,23.0,38730,70.0,-15.373053704940592,0.3854072207604501,summer,105.575,670165.0
513,2019-06-29,192.26,135.92,153.88,23.8,29.5,21.2,3.3,0.2,0.937,74.3,23.8,36881,72.63,-17.528509596202404,0.8640471105227202,summer,105.56666666666666,670180.0
514,2019-06-30,192.26,139.62,152.35,22.8,25.3,20.9,2.3,0.0,0.9309999999999999,72.4,22.8,39653,67.55,-15.178424281294697,0.570929570694879,summer,105.55833333333334,670194.0
515,2019-07-01,191.46,149.58,160.04,22.3,25.5,20.1,1.3,0.1,0.941,71.7,22.3,41396,71.52,-14.184557702351134,0.5849930757151632,summer,105.55,670209.0
516,2019-07-02,198.15,152.23,157.4,22.1,24.9,19.4,1.4,0.0,0.9259999999999999,71.1,22.1,37439,69.86,-13.555105690280527,0.38502196580748305,summer,105.56161290322581,670219.0
517,2019-07-03,161.09,152.25,155.5,21.9,24.1,19.7,1.4,0.0,0.9209999999999999,70.8,22.0,40532,69.33,-13.194267913090682,0.3034012904527106,summer,105.5732258064516,670229.0
518,2019-07-04,195.17,149.58,164.76,22.3,28.4,17.6,1.6,0.0,0.868,70.9,22.3,42171,70.42,-13.604794251118197,0.07100179592569641,summer,105.58483870967741,670239.0
519,2019-07-05,197.41,152.23,157.6,23.8,28.5,19.0,1.6,0.0,0.743,72.3,23.8,40619,70.61,-16.079100968120056,-0.42093108895095027,summer,105.59645161290322,670249.0
520,2019-07-06,196.48,149.5,160.09,23.3,27.0,19.5,2.7,0.0,0.8220000000000001,72.3,23.3,42085,68.56,-15.592527409005319,0.04287478588512003,summer,105.60806451612903,670259.0
521,2019-07-07,193.29,149.4,159.54,23.1,26.3,21.1,3.6,0.0,0.841,72.1,23.1,41387,65.37,-15.252957122551184,0.09989931587217754,summer,105.61967741935483,670269.0
522,2019-07-08,247.87,149.58,187.12,21.8,25.4,20.1,3.2,0.5,0.9079999999999999,70.5,21.8,41234,67.86,-12.828338966386978,0.27781203086702694,summer,105.63129032258064,670279.0
523,2019-07-09,167.33,150.88,156.87,21.9,24.7,20.0,2.9,0.1,0.895,70.6,21.9,37190,68.43,-12.998124109614041,0.24929976587349706,summer,105.64290322580645,670290.0
524,2019-07-10,160.36,152.41,157.51,21.9,24.2,20.3,3.7,1.9,0.958,71.0,21.8,39170,69.5,-13.236802894562114,0.5806917011363861,summer,105.65451612903226,670300.0
525,2019-07-11,161.19,149.58,155.71,23.6,28.2,20.7,3.2,0.0,0.871,73.2,23.6,43627,70.13,-16.536705427111222,0.34283145074663235,summer,105.66612903225806,670310.0
526,2019-07-12,167.08,149.58,158.54,22.9,25.6,19.4,1.8,0.0,0.8959999999999999,72.3,22.9,40991,70.37,-15.20326856171352,0.4139194857539784,summer,105.67774193548387,670320.0
527,2019-07-13,172.13,149.5,156.47,21.0,22.9,18.3,1.9,1.4,0.9520000000000001,69.4,21.0,43803,66.27,-11.252646526358108,0.3131634208942258,summer,105.68935483870968,670330.0
528,2019-07-14,170.0,149.4,158.25,23.6,28.2,20.7,1.9,0.0,0.887,73.2,23.6,43931,69.22,-16.536705427111222,0.34283145074663235,summer,105.70096774193549,670340.0
529,2019-07-15,163.47,149.26,157.7,23.7,26.7,19.9,1.6,0.0,0.9059999999999999,73.7,23.7,42186,72.48,-16.996372295954753,0.5713148256478381,summer,105.71258064516128,670350.0
530,2019-07-16,160.55,152.1,155.77,24.0,26.9,20.3,2.0,0.0,0.861,73.8,24.0,39269,73.21,-17.360786862827712,0.35728021071987437,summer,105.72419354838709,670360.0
531,2019-07-17,197.86,149.58,159.14,24.2,27.7,21.3,2.3,0.3,0.904,74.5,24.2,40301,75.92,-18.06270930630243,0.6215002306012358,summer,105.7358064516129,670370.0
532,2019-07-18,250.98,151.56,175.32,24.4,28.0,22.3,2.5,2.6,0.9690000000000001,75.6,24.4,40794,73.2,-19.054513475393616,1.1427158903773236,summer,105.74741935483871,670380.0
533,2019-07-19,187.16,150.61,172.2,24.4,26.2,22.6,3.3,6.8,0.9840000000000001,75.7,24.4,28448,75.87,-19.126983906797733,1.206964800351012,summer,105.75903225806451,670390.0
534,2019-07-20,193.13,150.07,160.55,23.9,27.6,22.5,5.9,1.9,0.953,74.4,23.9,30801,70.26,-17.69829473942947,0.8355348455291974,summer,105.77064516129032,670400.0
535,2019-07-21,189.26,149.4,160.63,25.3,30.0,22.5,3.3,0.0,0.914,76.5,25.4,44979,74.05,-20.633782705105613,0.8117092100673995,summer,105.78225806451613,670410.0
536,2019-07-22,248.9,149.58,174.43,25.6,31.8,22.7,2.3,1.3,0.9440000000000001,77.4,25.5,44528,81.4,-21.475554841874715,1.2604584656652154,summer,105.79387096774194,670420.0
537,2019-07-23,194.51,149.97,167.3,25.8,30.2,23.9,2.7,0.0,0.935,77.6,25.8,40628,82.75,-21.86632806899724,1.1290376403099949,summer,105.80548387096773,670430.0
538,2019-07-24,189.78,149.88,168.8,25.9,30.4,24.2,3.0,0.0,0.9259999999999999,77.6,25.8,43490,83.35,-21.91243984015179,1.110672760710936,summer,105.81709677419354,670440.0
539,2019-07-25,245.57,149.58,188.49,26.1,30.8,24.4,2.8,0.0,0.9440000000000001,78.2,26.1,45234,85.37,-22.593094792890792,1.2362475752504567,summer,105.82870967741935,670451.0
540,2019-07-26,599.28,149.58,184.8,26.5,30.3,24.9,2.8,0.1,0.9440000000000001,78.9,26.5,45420,86.26,-23.48964666001141,1.3149452451973913,summer,105.84032258064516,670461.0
541,2019-07-27,158.52,131.91,153.05,26.8,30.2,25.5,2.8,0.2,0.946,79.5,26.8,53083,82.91,-24.216413383904953,1.422155180137845,summer,105.85193548387096,670471.0
542,2019-07-28,172.18,147.07,156.41,27.5,31.7,25.6,3.1,0.0,0.9109999999999999,80.2,27.5,48085,83.66,-25.404909386494417,1.2225693251831316,summer,105.86354838709677,670481.0
543,2019-07-29,166.63,148.73,157.88,27.7,31.2,25.3,2.7,0.0,0.8909999999999999,80.4,27.8,47790,89.53,-25.79568261361695,1.0911484998279197,summer,105.87516129032258,670491.0
544,2019-07-30,198.61,147.11,160.05,28.2,35.2,25.9,3.1,0.0,0.895,81.1,28.2,44980,93.28,-26.7383462518921,1.1514812901757827,summer,105.88677419354839,670501.0
545,2019-07-31,192.15,146.2,163.09,28.4,32.0,26.6,2.8,0.0,0.8909999999999999,81.5,28.4,49818,93.33,-27.222857401154478,1.2229545801360988,summer,105.89838709677419,670511.0
546,2019-08-01,171.92,150.57,164.78,28.4,32.0,25.3,1.9,0.0,0.892,81.6,28.4,52061,93.97,-27.29532783255859,1.2872034901097786,summer,105.91,670521.0
547,2019-08-02,176.69,150.68,163.05,28.1,31.2,24.3,1.8,0.0,0.853,80.5,28.1,48151,92.73,-26.206208951644463,0.8587490053008998,summer,105.92903225806451,670524.0
548,2019-08-03,172.69,149.49,162.28,28.1,31.5,24.5,1.9,0.0,0.8370000000000001,80.3,28.1,50526,86.5,-26.06126808883623,0.7302511853535314,summer,105.94806451612902,670527.0
549,2019-08-04,175.91,149.38,160.94,28.1,32.6,25.0,2.2,0.0,0.862,80.6,28.1,49119,86.89,-26.278679383048573,0.92299791527458,summer,105.96709677419355,670530.0
550,2019-08-05,233.37,149.81,173.78,27.7,30.9,24.6,2.2,0.0,0.8220000000000001,79.5,27.8,49745,90.65,-25.14344873097989,0.5129083100647632,summer,105.98612903225806,670532.0
551,2019-08-06,230.47,149.56,177.38,28.3,31.9,24.3,2.9,0.0,0.7979999999999999,80.0,28.2,41013,92.51,-25.987283277601367,0.42637840086620565,summer,106.00516129032258,670535.0
552,2019-08-07,233.62,149.56,181.13,28.6,33.9,25.6,2.2,0.0,0.838,81.1,28.6,42731,95.82,-27.127605099183903,0.7804365903069265,summer,106.02419354838709,670538.0
553,2019-08-08,230.02,152.3,181.09,29.6,34.1,25.2,3.0,0.1,0.799,82.1,29.6,44366,96.54,-28.825456531454556,0.4953139403716182,summer,106.04322580645162,670541.0
554,2019-08-09,232.85,151.88,179.34,29.4,32.8,26.3,3.6,0.0,0.7829999999999999,81.7,29.4,42907,92.95,-28.340945382192192,0.42384065041132224,summer,106.06225806451613,670544.0
555,2019-08-10,234.57,149.49,171.37,29.1,31.1,27.9,5.6,0.0,0.81,81.5,29.1,43545,86.02,-27.904060383915112,0.5736263553655959,summer,106.08129032258064,670547.0
556,2019-08-11,171.77,152.26,160.17,27.8,29.4,26.5,7.1,0.8,0.9009999999999999,80.8,27.8,44348,84.5,-26.131676110387964,1.3297792601235892,summer,106.10032258064516,670550.0
557,2019-08-12,232.21,149.56,174.33,28.0,33.2,26.8,4.7,0.2,0.92,81.3,28.0,46940,91.15,-26.688657691054438,1.465501460057575,summer,106.11935483870967,670553.0
558,2019-08-13,231.05,149.56,174.1,28.8,31.6,25.4,2.4,0.0,0.862,81.7,28.8,45588,94.01,-27.757057111254507,0.9804077002146067,summer,106.1383870967742,670555.0
559,2019-08-14,177.13,149.56,164.25,28.6,32.1,25.4,3.6,0.0,0.846,81.3,28.6,47699,92.76,-27.272545961992137,0.908934410254295,summer,106.15741935483871,670558.0
560,2019-08-15,236.72,149.38,171.91,27.6,31.3,25.5,5.7,0.0,0.863,79.8,27.6,53283,83.14,-25.212342372700896,0.8728125103211823,summer,106.17645161290322,670561.0
561,2019-08-16,176.03,149.73,163.58,27.4,31.1,23.5,4.5,0.1,0.805,78.6,27.4,42998,85.45,-24.14806777220559,0.2873479405714123,summer,106.19548387096773,670564.0
562,2019-08-17,178.35,149.51,162.44,27.3,32.5,21.3,3.0,0.0,0.795,78.3,27.3,44321,85.26,-23.83334176617029,0.18736238561757218,summer,106.21451612903226,670567.0
563,2019-08-18,176.51,149.28,159.75,26.6,29.9,23.1,2.3,0.3,0.8190000000000001,77.7,26.6,46432,79.04,-22.717316194984953,0.4511971505459695,summer,106.23354838709677,670570.0
564,2019-08-19,179.48,148.18,164.33,26.2,29.5,22.8,2.1,0.0,0.8079999999999999,76.9,26.2,47752,84.16,-21.748293896460222,0.30825057062536054,summer,106.25258064516129,670573.0
565,2019-08-20,173.74,149.56,161.4,27.1,30.6,24.6,2.7,0.0,0.89,79.3,27.0,42406,87.23,-24.31221371589716,1.0897701306569862,summer,106.2716129032258,670576.0
566,2019-08-21,175.67,150.11,164.1,27.1,30.9,25.0,2.7,0.8,0.92,79.8,27.1,43035,88.93,-24.725768813586154,1.3366183851572526,summer,106.29064516129033,670578.0
567,2019-08-22,177.52,149.56,162.48,27.6,31.5,24.9,4.2,0.5,0.9129999999999999,80.4,27.6,44427,89.48,-25.647164961125604,1.2583059701632904,summer,106.30967741935484,670581.0
568,2019-08-23,174.97,149.56,161.02,26.8,31.0,23.1,1.8,0.0,0.794,77.6,26.8,44460,84.42,-22.839475187226725,0.2014258906378543,summer,106.32870967741935,670584.0
569,2019-08-24,180.8,151.51,161.28,26.0,30.0,22.3,1.8,0.0,0.7170000000000001,75.6,26.0,46834,76.74,-20.61154886456079,-0.3414629090981022,summer,106.34774193548387,670587.0
570,2019-08-25,176.11,151.16,160.93,24.6,27.4,20.2,1.7,0.0,0.752,73.7,24.7,46169,72.08,-17.923407643029694,-0.3379320444252429,summer,106.36677419354838,670590.0
571,2019-08-26,174.93,149.56,162.1,24.8,28.1,21.7,3.0,0.4,0.899,75.6,24.8,47234,81.03,-19.443772322685412,0.7716711905084652,summer,106.38580645161291,670593.0
572,2019-08-27,178.22,152.35,161.24,26.2,30.4,23.7,3.7,3.9,0.95,78.6,26.3,43461,86.55,-23.03149417099861,1.3260857448098176,summer,106.40483870967742,670596.0
573,2019-08-28,178.9,151.81,161.82,24.4,27.2,21.8,2.4,3.4,0.956,75.5,24.5,44705,80.11,-19.0332459846579,1.0040706850354872,summer,106.42387096774193,670599.0
574,2019-08-29,172.24,151.45,163.09,22.3,24.8,20.3,2.1,2.6,0.948,71.7,22.3,44249,73.5,-14.184557702351134,0.5849930757151632,summer,106.44290322580645,670601.0
575,2019-08-30,174.11,149.56,165.24,24.6,28.2,19.1,2.7,0.0,0.775,73.7,24.6,43421,73.48,-17.872204702361294,-0.26353574905709065,summer,106.46193548387097,670604.0
576,2019-08-31,176.95,151.12,161.38,24.1,28.8,18.5,2.2,0.0,0.718,72.5,24.1,41297,72.24,-16.515985966397142,-0.5707167939052255,summer,106.48096774193549,670607.0
577,2019-09-01,185.02,162.75,168.05,22.9,26.2,19.7,2.0,0.8,0.851,71.9,23.0,38051,68.53,-14.96458977676546,0.08252755049109364,summer,106.5,670610.0
578,2019-09-02,190.04,161.59,169.32,24.5,27.4,21.3,2.7,1.2,0.9520000000000001,75.7,24.5,36865,77.45,-19.224298618620686,1.1142036253837946,summer,106.507,670614.0
579,2019-09-03,186.95,159.49,169.06,24.8,27.4,22.4,2.1,1.0,0.9620000000000001,76.3,24.8,32745,77.69,-19.951065342514237,1.2214135603242506,summer,106.514,670619.0
580,2019-09-04,226.51,159.32,180.7,24.6,26.7,22.4,2.4,1.6,0.9390000000000001,75.6,24.6,32981,75.84,-19.249142899039516,0.9571935404428913,summer,106.521,670623.0
581,2019-09-05,219.42,156.8,181.7,25.9,29.7,23.4,2.3,0.7,0.93,77.8,25.9,32182,79.59,-22.108583643628425,1.1647742852901524,summer,106.528,670627.0
582,2019-09-06,187.07,160.34,173.46,26.3,28.4,24.9,5.4,1.9,0.9329999999999999,78.5,26.3,19376,78.08,-23.005135510749046,1.2434719552370812,summer,106.535,670631.0
